order_item_id,order_id,product_id,quantity,unit_price,subtotal
1683,563,72,4,287.49,1149.96
1684,563,32,2,222.65,445.3
1685,564,58,4,335.84,1343.36
1686,564,81,5,112.67,563.35
1687,564,36,3,274.9,824.7
1688,565,44,5,33.27,166.35
1689,565,80,5,99.12,495.6
1690,565,3,5,301.31,1506.55
1691,565,1,1,260.57,260.57
1692,565,46,5,344.76,1723.8
1693,566,29,1,319.49,319.49
1694,566,50,3,167.01,501.03
1695,566,12,2,155.89,311.78
1696,566,91,3,212.53,637.59
1697,567,50,3,167.01,501.03
1698,567,23,2,247.28,494.56
1699,568,40,4,240.44,961.76
1700,569,91,1,212.53,212.53
1701,569,19,2,475.4,950.8
1702,569,90,1,408.87,408.87
1703,570,16,5,326.89,1634.45
1704,570,64,1,312.55,312.55
1705,570,97,3,128.06,384.18
1706,570,80,5,99.12,495.6
1707,570,55,5,7.99,39.95
1708,571,99,3,227.88,683.64
1709,572,25,3,192.51,577.53
1710,572,18,1,111.06,111.06
1711,573,99,5,227.88,1139.4
1712,573,74,3,194.94,584.82
1713,573,84,3,463.93,1391.79
1714,573,74,1,194.94,194.94
1715,573,63,3,35.03,105.09
1716,574,83,4,261.57,1046.28
1717,574,41,1,61.76,61.76
1718,574,50,1,167.01,167.01
1719,574,59,4,53.72,214.88
1720,575,21,1,378.89,378.89
1721,575,64,2,312.55,625.1
1722,575,56,5,470.14,2350.7
1723,575,46,4,344.76,1379.04
1724,575,28,1,339.95,339.95
1725,576,67,2,311.43,622.86
1726,576,62,2,124,248
1727,576,99,3,227.88,683.64
1728,576,88,1,325.82,325.82
1729,577,32,5,222.65,1113.25
1730,577,21,5,378.89,1894.45
1731,577,73,3,292.48,877.44
1732,578,53,1,81.62,81.62
1733,578,3,2,301.31,602.62
1734,578,76,2,24.32,48.64
1735,579,39,2,379.54,759.08
1736,579,47,1,252.09,252.09
1737,580,78,4,212.2,848.8
1738,581,82,5,384.62,1923.1
1739,582,45,4,425.62,1702.48
1740,583,25,1,192.51,192.51
1741,583,78,1,212.2,212.2
1742,583,62,5,124,620
1743,583,81,2,112.67,225.34
1744,584,65,5,448.5,2242.5
1745,584,17,4,68.92,275.68
1746,584,13,3,82.49,247.47
1747,584,100,4,445.88,1783.52
1748,585,23,3,247.28,741.84
1749,585,38,1,236.98,236.98
1750,586,65,3,448.5,1345.5
1751,586,43,5,301.83,1509.15
1752,586,13,4,82.49,329.96
1753,586,53,5,81.62,408.1
1754,586,89,5,31.13,155.65
1755,587,12,4,155.89,623.56
1756,587,56,1,470.14,470.14
1757,587,38,3,236.98,710.94
1758,587,35,1,223.98,223.98
1759,588,20,5,44.45,222.25
1760,588,17,4,68.92,275.68
1761,588,71,1,120.07,120.07
1762,588,9,4,112.79,451.16
1763,589,91,3,212.53,637.59
1764,589,36,1,274.9,274.9
1765,589,19,4,475.4,1901.6
1766,589,64,2,312.55,625.1
1767,590,70,4,396.75,1587
1768,591,79,1,371.19,371.19
1769,591,26,3,340.88,1022.64
1770,592,23,1,247.28,247.28
1771,592,52,2,268.32,536.64
1772,593,60,1,406.54,406.54
1773,593,44,5,33.27,166.35
1774,593,39,3,379.54,1138.62
1775,594,67,1,311.43,311.43
1776,594,34,5,194.52,972.6
1777,594,6,1,277.3,277.3
1778,594,19,2,475.4,950.8
1779,594,44,1,33.27,33.27
1780,595,39,4,379.54,1518.16
1781,596,74,2,194.94,389.88
1782,596,61,4,198.14,792.56
1783,596,28,3,339.95,1019.85
1784,596,71,5,120.07,600.35
1785,597,95,3,324.44,973.32
1786,597,13,1,82.49,82.49
1787,597,24,5,127.52,637.6
1788,597,90,5,408.87,2044.35
1789,597,15,1,480.15,480.15
1790,598,91,4,212.53,850.12
1791,598,49,2,473.45,946.9
1792,598,51,3,300.89,902.67
1793,598,48,2,185.45,370.9
1794,598,6,5,277.3,1386.5
1795,599,72,1,287.49,287.49
1796,600,97,5,128.06,640.3
1797,600,19,1,475.4,475.4
1798,600,77,4,438.57,1754.28
1799,601,76,2,24.32,48.64
1800,601,60,4,406.54,1626.16
1801,601,53,1,81.62,81.62
1802,601,54,1,253.69,253.69
1803,601,3,4,301.31,1205.24
1804,602,61,1,198.14,198.14
1805,603,36,2,274.9,549.8
1806,604,10,1,104.69,104.69
1807,604,59,3,53.72,161.16
1808,604,55,1,7.99,7.99
1809,604,89,4,31.13,124.52
1810,604,62,1,124,124
1811,605,5,1,478.84,478.84
1812,605,37,3,38.31,114.93
1813,605,92,2,266.71,533.42
1814,605,6,5,277.3,1386.5
1815,605,23,2,247.28,494.56
1816,606,12,5,155.89,779.45
1817,606,1,2,260.57,521.14
1818,606,5,2,478.84,957.68
1819,607,66,3,57.69,173.07
1820,607,16,1,326.89,326.89
1821,608,4,4,32.34,129.36
1822,608,1,4,260.57,1042.28
1823,609,12,1,155.89,155.89
1824,609,78,4,212.2,848.8
1825,610,15,3,480.15,1440.45
1826,610,7,5,193.83,969.15
1827,610,83,1,261.57,261.57
1828,611,98,2,489.85,979.7
1829,611,44,1,33.27,33.27
1830,611,86,4,458.49,1833.96
1831,611,25,3,192.51,577.53
1832,612,29,1,319.49,319.49
1833,612,30,4,30.68,122.72
1834,612,41,2,61.76,123.52
1835,612,89,2,31.13,62.26
1836,612,64,5,312.55,1562.75
1837,613,19,2,475.4,950.8
1838,613,47,4,252.09,1008.36
1839,613,24,3,127.52,382.56
1840,613,27,3,419.76,1259.28
1841,613,81,5,112.67,563.35
1842,614,81,4,112.67,450.68
1843,615,98,5,489.85,2449.25
1844,615,54,5,253.69,1268.45
1845,615,64,4,312.55,1250.2
1846,616,6,5,277.3,1386.5
1847,616,19,2,475.4,950.8
1848,616,85,3,280.61,841.83
1849,617,82,1,384.62,384.62
1850,618,29,1,319.49,319.49
1851,618,23,1,247.28,247.28
1852,618,49,3,473.45,1420.35
1853,619,7,2,193.83,387.66
1854,619,4,2,32.34,64.68
1855,619,68,3,454.12,1362.36
1856,619,64,5,312.55,1562.75
1857,620,48,5,185.45,927.25
1858,620,60,4,406.54,1626.16
1859,621,12,5,155.89,779.45
1860,622,37,2,38.31,76.62
1861,623,82,2,384.62,769.24
1862,623,89,4,31.13,124.52
1863,623,16,1,326.89,326.89
1864,623,88,3,325.82,977.46
1865,623,31,3,189.42,568.26
1866,624,57,4,134,536
1867,625,48,4,185.45,741.8
1868,626,77,4,438.57,1754.28
1869,626,29,1,319.49,319.49
1870,626,61,3,198.14,594.42
1871,626,30,1,30.68,30.68
1872,627,44,3,33.27,99.81
1873,627,7,5,193.83,969.15
1874,627,33,4,119.79,479.16
1875,627,23,1,247.28,247.28
1876,628,82,5,384.62,1923.1
1877,628,84,2,463.93,927.86
1878,628,60,4,406.54,1626.16
1879,628,56,1,470.14,470.14
1880,628,23,1,247.28,247.28
1881,629,30,1,30.68,30.68
1882,630,66,3,57.69,173.07
1883,630,80,5,99.12,495.6
1884,630,41,3,61.76,185.28
1885,631,64,2,312.55,625.1
1886,631,86,3,458.49,1375.47
1887,631,80,1,99.12,99.12
1888,631,54,3,253.69,761.07
1889,631,97,2,128.06,256.12
1890,632,77,1,438.57,438.57
1891,633,48,4,185.45,741.8
1892,633,20,5,44.45,222.25
1893,633,93,4,466.68,1866.72
1894,634,98,2,489.85,979.7
1895,635,38,2,236.98,473.96
1896,635,82,4,384.62,1538.48
1897,635,68,2,454.12,908.24
1898,636,23,1,247.28,247.28
1899,636,9,5,112.79,563.95
1900,637,55,4,7.99,31.96
1901,637,100,5,445.88,2229.4
1902,637,39,5,379.54,1897.7
1903,637,15,1,480.15,480.15
1904,637,90,2,408.87,817.74
1905,638,38,5,236.98,1184.9
1906,638,98,3,489.85,1469.55
1907,639,75,5,173.79,868.95
1908,640,72,2,287.49,574.98
1909,640,15,1,480.15,480.15
1910,641,42,3,293.85,881.55
1911,641,98,3,489.85,1469.55
1912,641,63,3,35.03,105.09
1913,641,50,4,167.01,668.04
1914,642,75,3,173.79,521.37
1915,642,54,1,253.69,253.69
1916,643,56,1,470.14,470.14
1917,643,36,3,274.9,824.7
1918,643,62,2,124,248
1919,643,36,5,274.9,1374.5
1920,644,27,5,419.76,2098.8
1921,644,7,1,193.83,193.83
1922,645,72,2,287.49,574.98
1923,646,15,2,480.15,960.3
1924,646,91,3,212.53,637.59
1925,647,97,3,128.06,384.18
1926,648,43,4,301.83,1207.32
1927,649,36,2,274.9,549.8
1928,649,33,3,119.79,359.37
1929,650,83,4,261.57,1046.28
1930,650,21,4,378.89,1515.56
1931,651,21,3,378.89,1136.67
1932,651,46,1,344.76,344.76
1933,652,33,2,119.79,239.58
1934,652,55,5,7.99,39.95
1935,652,81,4,112.67,450.68
1936,653,11,4,80.79,323.16
1937,653,82,4,384.62,1538.48
1938,653,50,4,167.01,668.04
1939,653,17,2,68.92,137.84
1940,654,78,1,212.2,212.2
1941,654,65,4,448.5,1794
1942,654,52,3,268.32,804.96
1943,654,80,2,99.12,198.24
1944,654,15,4,480.15,1920.6
1945,655,99,3,227.88,683.64
1946,655,68,5,454.12,2270.6
1947,656,47,2,252.09,504.18
1948,656,64,2,312.55,625.1
1949,656,46,3,344.76,1034.28
1950,657,69,4,164.06,656.24
1951,658,97,1,128.06,128.06
1952,658,70,5,396.75,1983.75
1953,658,52,5,268.32,1341.6
1954,658,20,1,44.45,44.45
1955,659,88,1,325.82,325.82
1956,659,68,3,454.12,1362.36
1957,659,92,3,266.71,800.13
1958,659,14,4,126.22,504.88
1959,659,25,3,192.51,577.53
1960,660,63,1,35.03,35.03
1961,660,30,3,30.68,92.04
1962,661,48,2,185.45,370.9
1963,661,22,4,404.82,1619.28
1964,661,42,1,293.85,293.85
1965,661,60,2,406.54,813.08
1966,661,68,3,454.12,1362.36
1967,662,10,5,104.69,523.45
1968,662,58,5,335.84,1679.2
1969,662,65,2,448.5,897
1970,662,97,3,128.06,384.18
1971,662,96,1,244.57,244.57
1972,663,46,2,344.76,689.52
1973,663,3,4,301.31,1205.24
1974,664,79,1,371.19,371.19
1975,665,96,4,244.57,978.28
1976,666,51,2,300.89,601.78
1977,666,84,2,463.93,927.86
1978,666,35,1,223.98,223.98
1979,666,58,4,335.84,1343.36
1980,666,18,5,111.06,555.3
1981,667,44,5,33.27,166.35
1982,668,6,5,277.3,1386.5
1983,669,60,3,406.54,1219.62
1984,669,85,2,280.61,561.22
1985,669,91,2,212.53,425.06
1986,670,88,5,325.82,1629.1
1987,670,21,4,378.89,1515.56
1988,671,22,5,404.82,2024.1
1989,672,87,5,62.98,314.9
1990,672,4,2,32.34,64.68
1991,672,14,2,126.22,252.44
1992,673,58,1,335.84,335.84
1993,673,55,4,7.99,31.96
1994,673,9,4,112.79,451.16
1995,674,68,4,454.12,1816.48
1996,675,79,2,371.19,742.38
1997,676,55,3,7.99,23.97
1998,676,59,3,53.72,161.16
1999,677,39,1,379.54,379.54
2000,677,41,5,61.76,308.8
2001,677,92,1,266.71,266.71
2002,677,88,4,325.82,1303.28
2003,677,21,2,378.89,757.78
2004,678,81,3,112.67,338.01
2005,678,31,4,189.42,757.68
2006,679,56,5,470.14,2350.7
2007,679,64,4,312.55,1250.2
2008,679,81,5,112.67,563.35
2009,679,13,1,82.49,82.49
2010,679,18,3,111.06,333.18
2011,680,19,2,475.4,950.8
2012,680,78,5,212.2,1061
2013,680,49,4,473.45,1893.8
2014,681,50,4,167.01,668.04
2015,681,14,4,126.22,504.88
2016,682,85,2,280.61,561.22
2017,682,59,3,53.72,161.16
2018,682,67,1,311.43,311.43
2019,682,12,5,155.89,779.45
2020,682,61,4,198.14,792.56
2021,683,47,3,252.09,756.27
2022,683,53,2,81.62,163.24
2023,684,33,3,119.79,359.37
2024,684,95,4,324.44,1297.76
2025,684,81,4,112.67,450.68
2026,685,42,4,293.85,1175.4
2027,685,95,2,324.44,648.88
2028,685,71,2,120.07,240.14
2029,686,9,4,112.79,451.16
2030,686,27,2,419.76,839.52
2031,686,22,1,404.82,404.82
2032,687,51,2,300.89,601.78
2033,687,7,5,193.83,969.15
2034,687,22,3,404.82,1214.46
2035,687,95,2,324.44,648.88
2036,688,23,4,247.28,989.12
2037,689,78,4,212.2,848.8
2038,689,55,2,7.99,15.98
2039,690,93,3,466.68,1400.04
2040,690,81,3,112.67,338.01
2041,690,42,5,293.85,1469.25
2042,691,57,5,134,670
2043,691,12,2,155.89,311.78
2044,691,88,2,325.82,651.64
2045,691,3,2,301.31,602.62
2046,692,67,5,311.43,1557.15
2047,692,9,5,112.79,563.95
2048,692,48,1,185.45,185.45
2049,693,42,2,293.85,587.7
2050,693,3,3,301.31,903.93
2051,693,33,4,119.79,479.16
2052,694,44,3,33.27,99.81
2053,694,23,5,247.28,1236.4
2054,695,31,3,189.42,568.26
2055,695,9,4,112.79,451.16
2056,695,58,1,335.84,335.84
2057,695,36,5,274.9,1374.5
2058,696,14,1,126.22,126.22
2059,696,66,4,57.69,230.76
2060,696,56,3,470.14,1410.42
2061,697,43,3,301.83,905.49
2062,697,46,3,344.76,1034.28
2063,697,81,1,112.67,112.67
2064,697,45,3,425.62,1276.86
2065,697,41,1,61.76,61.76
2066,698,58,5,335.84,1679.2
2067,698,4,3,32.34,97.02
2068,698,2,2,135.97,271.94
2069,699,26,2,340.88,681.76
2070,699,54,5,253.69,1268.45
2071,699,98,5,489.85,2449.25
2072,699,20,3,44.45,133.35
2073,700,58,5,335.84,1679.2
2074,701,12,3,155.89,467.67
2075,701,51,1,300.89,300.89
2076,702,46,4,344.76,1379.04
2077,702,53,1,81.62,81.62
2078,703,44,2,33.27,66.54
2079,703,39,1,379.54,379.54
2080,703,45,3,425.62,1276.86
2081,704,44,1,33.27,33.27
2082,704,21,1,378.89,378.89
2083,704,57,5,134,670
2084,704,97,4,128.06,512.24
2085,704,65,2,448.5,897
2086,705,40,2,240.44,480.88
2087,705,62,5,124,620
2088,705,13,4,82.49,329.96
2089,705,44,1,33.27,33.27
2090,706,54,5,253.69,1268.45
2091,706,85,1,280.61,280.61
2092,706,29,2,319.49,638.98
2093,706,53,4,81.62,326.48
2094,706,77,5,438.57,2192.85
2095,707,17,5,68.92,344.6
2096,707,2,4,135.97,543.88
2097,707,9,2,112.79,225.58
2098,707,7,1,193.83,193.83
2099,707,96,3,244.57,733.71
2100,708,78,5,212.2,1061
2101,709,90,5,408.87,2044.35
2102,709,79,3,371.19,1113.57
2103,709,82,5,384.62,1923.1
2104,709,57,1,134,134
2105,710,92,3,266.71,800.13
2106,711,77,3,438.57,1315.71
2107,711,74,1,194.94,194.94
2108,712,24,5,127.52,637.6
2109,712,59,5,53.72,268.6
2110,712,77,2,438.57,877.14
2111,712,97,2,128.06,256.12
2112,713,25,2,192.51,385.02
2113,713,70,1,396.75,396.75
2114,713,75,2,173.79,347.58
2115,713,96,2,244.57,489.14
2116,713,6,3,277.3,831.9
2117,714,20,5,44.45,222.25
2118,714,86,1,458.49,458.49
2119,714,34,3,194.52,583.56
2120,714,82,1,384.62,384.62
2121,715,19,2,475.4,950.8
2122,715,44,4,33.27,133.08
2123,715,57,4,134,536
2124,716,6,3,277.3,831.9
2125,716,80,3,99.12,297.36
2126,716,20,1,44.45,44.45
2127,716,18,1,111.06,111.06
2128,716,1,1,260.57,260.57
2129,717,47,2,252.09,504.18
2130,717,22,2,404.82,809.64
2131,718,70,3,396.75,1190.25
2132,718,9,5,112.79,563.95
2133,718,39,1,379.54,379.54
2134,718,66,2,57.69,115.38
2135,718,34,2,194.52,389.04
2136,719,26,1,340.88,340.88
2137,719,73,5,292.48,1462.4
2138,720,79,1,371.19,371.19
2139,721,77,5,438.57,2192.85
2140,721,51,2,300.89,601.78
2141,721,73,3,292.48,877.44
2142,721,49,5,473.45,2367.25
2143,721,5,1,478.84,478.84
2144,722,30,2,30.68,61.36
2145,723,31,3,189.42,568.26
2146,723,84,2,463.93,927.86
2147,724,87,4,62.98,251.92
2148,724,62,4,124,496
2149,724,65,3,448.5,1345.5
2150,724,87,5,62.98,314.9
2151,724,12,3,155.89,467.67
2152,725,96,3,244.57,733.71
2153,725,85,2,280.61,561.22
2154,726,93,5,466.68,2333.4
2155,726,56,3,470.14,1410.42
2156,726,9,5,112.79,563.95
2157,726,81,4,112.67,450.68
2158,726,72,3,287.49,862.47
2159,727,48,3,185.45,556.35
2160,728,21,1,378.89,378.89
2161,728,14,5,126.22,631.1
2162,729,63,3,35.03,105.09
2163,729,54,4,253.69,1014.76
2164,729,66,3,57.69,173.07
2165,730,35,2,223.98,447.96
2166,730,70,3,396.75,1190.25
2167,730,18,1,111.06,111.06
2168,730,33,3,119.79,359.37
2169,730,18,5,111.06,555.3
2170,731,81,1,112.67,112.67
2171,731,83,1,261.57,261.57
2172,731,39,3,379.54,1138.62
2173,732,85,5,280.61,1403.05
2174,732,88,3,325.82,977.46
2175,732,98,2,489.85,979.7
2176,733,62,2,124,248
2177,734,46,1,344.76,344.76
2178,734,71,2,120.07,240.14
2179,735,14,2,126.22,252.44
2180,735,37,1,38.31,38.31
2181,736,7,3,193.83,581.49
2182,736,22,2,404.82,809.64
2183,736,89,1,31.13,31.13
2184,737,44,1,33.27,33.27
2185,737,17,1,68.92,68.92
2186,738,82,2,384.62,769.24
2187,738,72,4,287.49,1149.96
2188,738,59,1,53.72,53.72
2189,738,80,1,99.12,99.12
2190,738,46,4,344.76,1379.04
2191,739,60,2,406.54,813.08
2192,739,83,1,261.57,261.57
2193,739,3,2,301.31,602.62
2194,739,71,1,120.07,120.07
2195,740,14,1,126.22,126.22
2196,740,29,2,319.49,638.98
2197,740,16,1,326.89,326.89
2198,740,57,5,134,670
2199,740,95,3,324.44,973.32
2200,741,10,5,104.69,523.45
2201,741,57,3,134,402
2202,741,4,2,32.34,64.68
2203,741,75,3,173.79,521.37
2204,741,14,1,126.22,126.22
2205,742,94,2,293.49,586.98
2206,742,26,5,340.88,1704.4
2207,742,98,1,489.85,489.85
2208,743,82,5,384.62,1923.1
2209,743,96,1,244.57,244.57
2210,743,67,2,311.43,622.86
2211,743,59,1,53.72,53.72
2212,744,69,1,164.06,164.06
2213,744,49,2,473.45,946.9
2214,744,6,2,277.3,554.6
2215,745,67,3,311.43,934.29
2216,746,77,3,438.57,1315.71
2217,747,41,4,61.76,247.04
2218,747,39,1,379.54,379.54
2219,747,24,4,127.52,510.08
2220,747,89,2,31.13,62.26
2221,747,42,2,293.85,587.7
2222,748,81,2,112.67,225.34
2223,748,30,1,30.68,30.68
2224,749,91,5,212.53,1062.65
2225,749,47,3,252.09,756.27
2226,749,32,3,222.65,667.95
2227,749,58,2,335.84,671.68
2228,749,13,3,82.49,247.47
2229,750,48,3,185.45,556.35
2230,751,81,4,112.67,450.68
2231,752,6,1,277.3,277.3
2232,753,34,4,194.52,778.08
2233,753,37,5,38.31,191.55
2234,754,13,4,82.49,329.96
2235,754,68,4,454.12,1816.48
2236,754,20,2,44.45,88.9
2237,755,42,5,293.85,1469.25
2238,755,19,4,475.4,1901.6
2239,756,94,1,293.49,293.49
2240,756,36,3,274.9,824.7
2241,757,35,1,223.98,223.98
2242,757,27,2,419.76,839.52
2243,757,30,4,30.68,122.72
2244,757,68,1,454.12,454.12
2245,758,19,4,475.4,1901.6
2246,759,71,1,120.07,120.07
2247,759,59,1,53.72,53.72
2248,760,14,4,126.22,504.88
2249,760,33,4,119.79,479.16
2250,760,94,3,293.49,880.47
2251,760,75,1,173.79,173.79
2252,761,77,5,438.57,2192.85
2253,762,91,2,212.53,425.06
2254,762,90,5,408.87,2044.35
2255,762,1,5,260.57,1302.85
2256,762,20,4,44.45,177.8
2257,763,73,4,292.48,1169.92
2258,763,19,3,475.4,1426.2
2259,764,84,2,463.93,927.86
2260,764,63,4,35.03,140.12
2261,765,96,5,244.57,1222.85
2262,765,41,4,61.76,247.04
2263,765,8,1,490.88,490.88
2264,765,45,5,425.62,2128.1
2265,766,29,1,319.49,319.49
2266,766,68,1,454.12,454.12
2267,766,55,3,7.99,23.97
2268,766,97,4,128.06,512.24
2269,767,37,3,38.31,114.93
2270,767,85,2,280.61,561.22
2271,767,16,1,326.89,326.89
2272,768,54,3,253.69,761.07
2273,768,88,5,325.82,1629.1
2274,768,33,2,119.79,239.58
2275,768,59,5,53.72,268.6
2276,768,97,3,128.06,384.18
2277,769,72,3,287.49,862.47
2278,769,99,1,227.88,227.88
2279,770,60,2,406.54,813.08
2280,770,15,1,480.15,480.15
2281,770,3,4,301.31,1205.24
2282,770,75,3,173.79,521.37
2283,771,72,1,287.49,287.49
2284,771,26,1,340.88,340.88
2285,771,15,2,480.15,960.3
2286,771,10,4,104.69,418.76
2287,772,43,5,301.83,1509.15
2288,772,40,5,240.44,1202.2
2289,772,12,4,155.89,623.56
2290,773,54,1,253.69,253.69
2291,773,99,4,227.88,911.52
2292,774,37,2,38.31,76.62
2293,775,10,2,104.69,209.38
2294,775,37,3,38.31,114.93
2295,775,19,3,475.4,1426.2
2296,775,74,5,194.94,974.7
2297,776,59,2,53.72,107.44
2298,777,40,3,240.44,721.32
2299,777,5,2,478.84,957.68
2300,777,83,4,261.57,1046.28
2301,777,38,3,236.98,710.94
2302,778,1,1,260.57,260.57
2303,778,91,2,212.53,425.06
2304,779,58,4,335.84,1343.36
2305,779,94,2,293.49,586.98
2306,779,99,5,227.88,1139.4
2307,780,98,1,489.85,489.85
2308,780,97,1,128.06,128.06
2309,781,96,3,244.57,733.71
2310,782,45,1,425.62,425.62
2311,782,41,2,61.76,123.52
2312,783,65,3,448.5,1345.5
2313,783,31,3,189.42,568.26
2314,784,74,3,194.94,584.82
2315,785,73,3,292.48,877.44
2316,785,45,2,425.62,851.24
2317,785,34,3,194.52,583.56
2318,785,29,1,319.49,319.49
2319,786,95,1,324.44,324.44
2320,786,21,5,378.89,1894.45
2321,786,95,4,324.44,1297.76
2322,786,70,2,396.75,793.5
2323,787,44,2,33.27,66.54
2324,787,53,1,81.62,81.62
2325,788,62,3,124,372
2326,788,64,3,312.55,937.65
2327,788,43,2,301.83,603.66
2328,788,60,2,406.54,813.08
2329,788,49,2,473.45,946.9
2330,789,40,1,240.44,240.44
2331,789,27,3,419.76,1259.28
2332,789,28,1,339.95,339.95
2333,790,57,3,134,402
2334,790,87,5,62.98,314.9
2335,790,94,4,293.49,1173.96
2336,790,27,1,419.76,419.76
2337,791,3,2,301.31,602.62
2338,791,67,2,311.43,622.86
2339,792,8,1,490.88,490.88
2340,792,3,2,301.31,602.62
2341,792,4,2,32.34,64.68
2342,792,86,4,458.49,1833.96
2343,793,70,4,396.75,1587
2344,793,20,2,44.45,88.9
2345,794,26,4,340.88,1363.52
2346,794,30,2,30.68,61.36
2347,794,12,3,155.89,467.67
2348,795,41,4,61.76,247.04
2349,795,90,2,408.87,817.74
2350,795,41,2,61.76,123.52
2351,796,57,5,134,670
2352,797,35,5,223.98,1119.9
2353,797,10,4,104.69,418.76
2354,797,8,4,490.88,1963.52
2355,797,49,1,473.45,473.45
2356,798,54,5,253.69,1268.45
2357,798,61,5,198.14,990.7
2358,799,57,1,134,134
2359,800,80,5,99.12,495.6
2360,801,42,3,293.85,881.55
2361,801,49,4,473.45,1893.8
2362,801,82,4,384.62,1538.48
2363,801,100,1,445.88,445.88
2364,802,90,5,408.87,2044.35
2365,802,67,2,311.43,622.86
2366,802,13,3,82.49,247.47
2367,802,51,5,300.89,1504.45
2368,803,93,4,466.68,1866.72
2369,803,32,3,222.65,667.95
2370,803,44,4,33.27,133.08
2371,804,57,5,134,670
2372,804,12,3,155.89,467.67
2373,804,74,5,194.94,974.7
2374,804,71,3,120.07,360.21
2375,804,92,2,266.71,533.42
2376,805,61,3,198.14,594.42
2377,806,31,3,189.42,568.26
2378,807,66,4,57.69,230.76
2379,807,22,3,404.82,1214.46
2380,807,63,2,35.03,70.06
2381,807,64,2,312.55,625.1
2382,808,83,3,261.57,784.71
2383,808,2,1,135.97,135.97
2384,809,10,5,104.69,523.45
2385,810,29,2,319.49,638.98
2386,811,84,3,463.93,1391.79
2387,811,97,1,128.06,128.06
2388,812,95,3,324.44,973.32
2389,812,98,1,489.85,489.85
2390,813,96,2,244.57,489.14
2391,813,18,1,111.06,111.06
2392,814,45,4,425.62,1702.48
2393,814,10,2,104.69,209.38
2394,815,15,4,480.15,1920.6
2395,815,41,1,61.76,61.76
2396,815,17,1,68.92,68.92
2397,816,8,2,490.88,981.76
2398,816,82,2,384.62,769.24
2399,817,89,5,31.13,155.65
2400,817,20,1,44.45,44.45
2401,817,88,3,325.82,977.46
2402,817,95,2,324.44,648.88
2403,817,88,5,325.82,1629.1
2404,818,53,3,81.62,244.86
2405,819,86,5,458.49,2292.45
2406,819,36,3,274.9,824.7
2407,819,93,2,466.68,933.36
2408,820,76,5,24.32,121.6
2409,821,80,4,99.12,396.48
2410,821,95,4,324.44,1297.76
2411,822,16,5,326.89,1634.45
2412,822,2,3,135.97,407.91
2413,822,45,4,425.62,1702.48
2414,822,49,2,473.45,946.9
2415,823,81,5,112.67,563.35
2416,823,14,3,126.22,378.66
2417,823,5,3,478.84,1436.52
2418,823,72,1,287.49,287.49
2419,824,36,4,274.9,1099.6
2420,824,35,1,223.98,223.98
2421,825,31,3,189.42,568.26
2422,825,65,3,448.5,1345.5
2423,826,94,1,293.49,293.49
2424,826,11,4,80.79,323.16
2425,826,45,5,425.62,2128.1
2426,826,91,1,212.53,212.53
2427,827,74,5,194.94,974.7
2428,828,87,5,62.98,314.9
2429,828,60,1,406.54,406.54
2430,829,40,1,240.44,240.44
2431,829,57,3,134,402
2432,829,18,2,111.06,222.12
2433,829,40,4,240.44,961.76
2434,830,67,4,311.43,1245.72
2435,830,24,1,127.52,127.52
2436,831,58,3,335.84,1007.52
2437,831,14,4,126.22,504.88
2438,831,56,1,470.14,470.14
2439,831,65,1,448.5,448.5
2440,832,92,1,266.71,266.71
2441,833,30,2,30.68,61.36
2442,833,73,2,292.48,584.96
2443,833,81,2,112.67,225.34
2444,834,6,2,277.3,554.6
2445,835,73,4,292.48,1169.92
2446,836,85,5,280.61,1403.05
2447,836,49,2,473.45,946.9
2448,836,39,3,379.54,1138.62
2449,837,75,5,173.79,868.95
2450,837,25,2,192.51,385.02
2451,838,25,5,192.51,962.55
2452,838,2,3,135.97,407.91
2453,838,31,2,189.42,378.84
2454,838,32,5,222.65,1113.25
2455,838,67,4,311.43,1245.72
2456,839,86,4,458.49,1833.96
2457,839,63,2,35.03,70.06
2458,839,83,3,261.57,784.71
2459,840,11,5,80.79,403.95
2460,840,2,3,135.97,407.91
2461,840,63,2,35.03,70.06
2462,840,92,4,266.71,1066.84
2463,840,90,5,408.87,2044.35
2464,841,100,3,445.88,1337.64
2465,842,98,3,489.85,1469.55
2466,842,57,3,134,402
2467,843,51,5,300.89,1504.45
2468,843,73,5,292.48,1462.4
2469,843,88,1,325.82,325.82
2470,844,51,4,300.89,1203.56
2471,844,59,1,53.72,53.72
2472,844,5,1,478.84,478.84
2473,845,35,3,223.98,671.94
2474,845,28,5,339.95,1699.75
2475,845,84,2,463.93,927.86
2476,846,7,2,193.83,387.66
2477,847,40,1,240.44,240.44
2478,848,24,1,127.52,127.52
2479,848,78,3,212.2,636.6
2480,848,56,1,470.14,470.14
2481,848,42,3,293.85,881.55
2482,849,22,1,404.82,404.82
2483,849,69,5,164.06,820.3
2484,850,55,2,7.99,15.98
2485,850,51,1,300.89,300.89
2486,850,68,4,454.12,1816.48
2487,851,99,5,227.88,1139.4
2488,851,11,3,80.79,242.37
2489,851,8,5,490.88,2454.4
2490,851,37,4,38.31,153.24
2491,852,1,3,260.57,781.71
2492,852,71,5,120.07,600.35
2493,852,46,4,344.76,1379.04
2494,852,54,3,253.69,761.07
2495,852,87,2,62.98,125.96
2496,853,100,1,445.88,445.88
2497,853,48,2,185.45,370.9
2498,853,58,3,335.84,1007.52
